,industry_category,stock_id,stock_name,type,date
991,其他電子業,2495,普安,twse,2022-06-01
992,電子工業,2495,普安,twse,2022-12-14
993,電腦及週邊設備業,2495,普安,twse,2022-12-14
994,其他,2496,卓越,twse,2022-12-14
995,汽車工業,2497,怡利電,twse,2022-12-14
996,通信網路業,2498,宏達電,twse,2022-12-14
997,電子工業,2498,宏達電,twse,2022-12-14
998,光電業,2499,東貝,twse,2022-12-14
999,電子工業,2499,東貝,twse,2022-12-14
1000,建材營造,2501,國建,twse,2022-12-14
1001,建材營造,2504,國產,twse,2022-12-14
1002,建材營造,2505,國揚,twse,2022-12-14
1003,建材營造,2506,太設,twse,2022-12-14
1004,建材營造,2509,全坤建,twse,2022-12-14
1005,建材營造,2511,太子,twse,2022-12-14
1006,其他,2514,龍邦,twse,2022-12-14
1007,建材營造,2515,中工,twse,2022-12-14
1008,建材營造,2516,新建,twse,2022-12-14
1009,建材營造,2520,冠德,twse,2022-12-14
1010,建材營造,2524,京城,twse,2022-12-14
1011,建材營造,2526,大陸,twse,2022-12-14
1012,建材營造,2527,宏璟,twse,2022-12-14
1013,建材營造,2528,皇普,twse,2022-12-14
1014,建材營造,2530,華建,twse,2022-12-14
1015,建材營造,2534,宏盛,twse,2022-12-14
1016,建材營造,2535,達欣工,twse,2022-12-14
1017,建材營造,2536,宏普,twse,2022-12-14
1018,建材營造,2537,聯上發,twse,2022-12-14
1019,建材營造,2538,基泰,twse,2022-12-14
1020,建材營造,2539,櫻花建,twse,2022-12-14
1021,建材營造,2540,愛山林,twse,2022-12-14
1022,建材營造,2542,興富發,twse,2022-12-14
1023,建材營造,2543,皇昌,twse,2022-12-14
1024,建材營造,2545,皇翔,twse,2022-12-14
1025,建材營造,2546,根基,twse,2022-12-14
1026,建材營造,2547,日勝生,twse,2022-12-14
1027,建材營造,2548,華固,twse,2022-12-14
1028,建材營造,2596,綠意,tpex,2022-12-14
1029,建材營造,2597,潤弘,twse,2022-12-14
1030,貿易百貨,2601,益航,twse,2022-12-14
1031,航運業,2603,長榮,twse,2022-12-14
1032,航運業,2605,新興,twse,2022-12-14
1033,航運業,2606,裕民,twse,2022-12-14
1034,航運業,2607,榮運,twse,2022-12-14
1035,航運業,2608,嘉里大榮,twse,2022-12-14
1036,航運業,2609,陽明,twse,2022-12-14
1037,航運業,2610,華航,twse,2022-12-14
1038,航運業,2611,志信,twse,2022-12-14
1039,航運業,2612,中航,twse,2022-12-14
1040,航運業,2613,中櫃,twse,2022-12-14
1041,其他,2614,東森,twse,2022-12-14
1042,貿易百貨,2614,東森,twse,2021-06-01
1043,航運業,2615,萬海,twse,2022-12-14
1044,油電燃氣業,2616,山隆,twse,2022-12-14
1045,航運業,2617,台航,twse,2022-12-14
1046,航運業,2618,長榮航,twse,2022-12-14
1047,航運業,2630,亞航,twse,2022-12-14
1048,航運業,2633,台灣高鐵,twse,2022-12-14
1049,航運業,2634,漢翔,twse,2022-12-14
1050,航運業,2636,台驊投控,twse,2022-12-14
1051,航運業,2637,慧洋-KY,twse,2022-12-14
1052,其他,2640,大車隊,tpex,2022-12-14
1053,航運業,2641,正德,tpex,2022-12-14
1054,航運業,2642,宅配通,twse,2022-12-14
1055,航運業,2643,捷迅,tpex,2022-12-14
1056,觀光事業,2701,萬企,twse,2022-12-14
1057,觀光事業,2702,華園,twse,2022-12-14
1058,觀光事業,2704,國賓,twse,2022-12-14
1059,觀光事業,2705,六福,twse,2022-12-14
1060,觀光事業,2706,第一店,twse,2022-12-14
1061,觀光事業,2707,晶華,twse,2022-12-14
1062,觀光事業,2712,遠雄來,twse,2022-12-14
1063,觀光事業,2718,晶悅,tpex,2022-12-14
1064,觀光事業,2719,燦星旅,tpex,2022-12-14
1065,觀光事業,2722,夏都,twse,2022-12-14
1066,觀光事業,2723,美食-KY,twse,2022-12-14
1067,觀光事業,2724,富驛-KY,tpex,2022-12-14
1068,觀光事業,2726,雅茗-KY,tpex,2022-12-14
1069,觀光事業,2727,王品,twse,2022-12-14
1070,觀光事業,2729,瓦城,tpex,2022-12-14
1071,觀光事業,2731,雄獅,twse,2022-12-14
1072,觀光事業,2732,六角,tpex,2022-12-14
1073,觀光事業,2734,易飛網,tpex,2022-12-14
1074,觀光事業,2736,富野,tpex,2022-12-14
1075,觀光事業,2739,寒舍,twse,2022-12-14
1076,觀光事業,2740,天蔥,tpex,2022-12-14
1077,觀光事業,2743,山富,tpex,2022-12-14
1078,觀光事業,2745,五福,tpex,2022-12-14
1079,觀光事業,2748,雲品,twse,2022-12-14
1080,觀光事業,2752,豆府,tpex,2022-12-14
1081,觀光事業,2753,八方雲集,twse,2022-12-14
1082,觀光事業,2754,亞洲藏壽司,tpex,2022-12-14
1083,觀光事業,2755,揚秦,tpex,2022-12-14
1084,觀光事業,2756,聯發國際,tpex,2022-12-14
1085,金融保險,2801,彰銀,twse,2022-12-14
1086,金融保險,2807,竹商銀,twse,2022-12-14
1087,金融保險,2809,京城銀,twse,2022-12-14
1088,金融保險,2812,台中銀,twse,2022-12-14
1089,金融保險,2816,旺旺保,twse,2022-12-14
1090,金融保險,2820,華票,twse,2022-12-14
1091,金融保險,2823,中壽,twse,2022-12-14
1092,金融保險,2827,中聯,twse,2022-12-14
1093,金融保險,2831,中華銀,twse,2022-12-14
1094,金融保險,2832,台產,twse,2022-12-14
1095,金融保險,2833,台壽保,twse,2022-12-14
1096,金融保險,2833A,台壽甲,twse,2022-12-14
1097,金融保險,2834,臺企銀,twse,2022-12-14
1098,金融保險,2836,高雄銀,twse,2022-12-14
1099,金融保險,2836A,高雄銀甲特,twse,2022-12-14
1100,金融保險,2837,萬泰銀,twse,2022-12-14
1101,金融保險,2838,聯邦銀,twse,2022-12-14
1102,金融保險,2838A,聯邦銀甲特,twse,2022-12-14
1103,建材營造,2841,台開,twse,2022-12-14
1104,金融保險,2845,遠東銀,twse,2022-12-14
1105,金融保險,2847,大眾銀,twse,2022-12-14
1106,金融保險,2849,安泰銀,twse,2022-12-14
1107,金融保險,2850,新產,twse,2022-12-14
1108,金融保險,2851,中再保,twse,2022-12-14
1109,金融保險,2852,第一保,twse,2022-12-14
1110,金融保險,2854,寶來證,twse,2022-12-14
1111,金融保險,2855,統一證,twse,2022-12-14
1112,金融保險,2856,元富證,twse,2022-12-14
1113,金融保險,2867,三商壽,twse,2022-12-14
1114,金融保險,2880,華南金,twse,2022-12-14
1115,金融保險,2881,富邦金,twse,2022-12-14
1116,金融保險,2881A,富邦特,twse,2022-12-14
1117,金融保險,2881B,富邦金乙特,twse,2022-12-14
1118,金融保險,2881C,富邦金丙特,twse,2022-12-14
1119,金融保險,2882,國泰金,twse,2022-12-14
1120,金融保險,2882A,國泰特,twse,2022-12-14
1121,金融保險,2882B,國泰金乙特,twse,2022-12-14
1122,金融保險,2883,開發金,twse,2022-12-14
1123,金融保險,2883A,開發特,twse,2022-12-14
1124,金融保險,2883B,開發金乙特,twse,2022-12-14
1125,金融保險,2884,玉山金,twse,2022-12-14
1126,金融保險,2885,元大金,twse,2022-12-14
1127,金融保險,2886,兆豐金,twse,2022-12-14
1128,金融保險,2887,台新金,twse,2022-12-14
1129,金融保險,2887C,新丙特,twse,2022-12-14
1130,金融保險,2887E,台新戊特,twse,2022-12-14
1131,金融保險,2887F,台新戊特二,twse,2022-12-14
1132,金融保險,2887Z1,台新己特,twse,2022-12-14
1133,金融保險,2888,新光金,twse,2022-12-14
1134,金融保險,2888A,新光金甲特,twse,2022-12-14
1135,金融保險,2888B,新光金乙特,twse,2022-12-14
1136,金融保險,2889,國票金,twse,2022-12-14
1137,金融保險,2890,永豐金,twse,2022-12-14
1138,金融保險,2891,中信金,twse,2022-12-14
1139,金融保險,2891A,中信特,twse,2022-12-14
1140,金融保險,2891B,中信金乙特,twse,2022-12-14
1141,金融保險,2891C,中信金丙特,twse,2022-12-14
1142,金融保險,2892,第一金,twse,2022-12-14
1143,金融保險,2897,王道銀行,twse,2022-12-14
1144,金融保險,2897A,王道銀甲特,twse,2022-12-14
1145,貿易百貨,2901,欣欣,twse,2022-12-14
1146,貿易百貨,2903,遠百,twse,2022-12-14
1147,其他,2904,匯僑,twse,2022-12-14
1148,貿易百貨,2905,三商,twse,2022-12-14
1149,貿易百貨,2906,高林,twse,2022-12-14
1150,貿易百貨,2908,特力,twse,2022-12-14
1151,貿易百貨,2910,統領,twse,2022-12-14
1152,貿易百貨,2911,麗嬰房,twse,2022-12-14
1153,貿易百貨,2912,統一超,twse,2022-12-14
1154,貿易百貨,2913,農林,twse,2022-12-14
1155,貿易百貨,2915,潤泰全,twse,2022-12-14
1156,貿易百貨,2916,滿心,tpex,2022-12-14
1157,建材營造,2923,鼎固-KY,twse,2022-12-14
1158,貿易百貨,2924,東凌-KY,tpex,2022-12-14
1159,文化創意業,2926,誠品生活,tpex,2022-12-14
1160,觀光事業,2928,紅馬-KY,tpex,2021-10-16
1161,貿易百貨,2929,淘帝-KY,twse,2022-12-14
1162,貿易百貨,2936,客思達-KY,twse,2022-12-14
1163,貿易百貨,2937,集雅社,tpex,2022-12-14
1164,貿易百貨,2939,凱羿-KY,twse,2022-12-14
1165,貿易百貨,2945,三商家購,twse,2022-12-14
1166,貿易百貨,2947,振宇五金,tpex,2022-12-14
1167,電子工業,3002,歐格,twse,2022-12-14
1168,電腦及週邊設備業,3002,歐格,twse,2022-12-14
1169,電子工業,3003,健和興,twse,2022-12-14
1170,電子零組件業,3003,健和興,twse,2022-12-14
1171,鋼鐵工業,3004,豐達科,twse,2022-12-14
1172,電子工業,3005,神基,twse,2022-12-14
1173,電腦及週邊設備業,3005,神基,twse,2022-12-14
1174,半導體業,3006,晶豪科,twse,2022-12-14
1175,電子工業,3006,晶豪科,twse,2022-12-14
1176,電子工業,3007,綠點,twse,2022-12-14
1177,光電業,3008,大立光,twse,2022-12-14
1178,電子工業,3008,大立光,twse,2022-12-14
1179,光電業,3009,奇美電,twse,2022-12-14
1180,電子工業,3009,奇美電,twse,2022-12-14
1181,電子工業,3010,華立,twse,2022-12-14
1182,電子通路業,3010,華立,twse,2022-12-14
1183,電子工業,3011,今皓,twse,2022-12-14
1184,電子零組件業,3011,今皓,twse,2022-12-14
1185,電子工業,3013,晟銘電,twse,2022-12-14
1186,電腦及週邊設備業,3013,晟銘電,twse,2022-12-14
1187,半導體業,3014,聯陽,twse,2022-12-14
1188,電子工業,3014,聯陽,twse,2022-12-14
1189,電子工業,3015,全漢,twse,2022-12-14
1190,電子零組件業,3015,全漢,twse,2022-12-14
1191,半導體業,3016,嘉晶,twse,2022-12-14
1192,電子工業,3016,嘉晶,twse,2022-12-14
1193,電子工業,3017,奇鋐,twse,2022-12-14
1194,電腦及週邊設備業,3017,奇鋐,twse,2022-12-14
1195,其他電子業,3018,同開,twse,2022-12-14
1196,電子工業,3018,同開,twse,2022-12-14
1197,光電業,3019,亞光,twse,2022-12-14
1198,電子工業,3019,亞光,twse,2022-12-14
1199,電子工業,3020,奇普仕,twse,2022-12-14
1200,電子通路業,3020,奇普仕,twse,2022-12-14
1201,電子工業,3021,鴻名,twse,2022-12-14
1202,電子零組件業,3021,鴻名,twse,2022-12-14
1203,電子工業,3022,威強電,twse,2022-12-14
1204,電腦及週邊設備業,3022,威強電,twse,2022-12-14
1205,電子工業,3023,信邦,twse,2022-12-14
1206,電子零組件業,3023,信邦,twse,2022-12-14
1207,光電業,3024,憶聲,twse,2022-12-14
1208,電子工業,3024,憶聲,twse,2022-12-14
1209,通信網路業,3025,星通,twse,2022-12-14
1210,電子工業,3025,星通,twse,2022-12-14
1211,電子工業,3026,禾伸堂,twse,2022-12-14
1212,電子零組件業,3026,禾伸堂,twse,2022-12-14
1213,通信網路業,3027,盛達,twse,2022-12-14
1214,電子工業,3027,盛達,twse,2022-12-14
1215,電子工業,3028,增你強,twse,2022-12-14
1216,電子通路業,3028,增你強,twse,2022-12-14
1217,資訊服務業,3029,零壹,twse,2022-12-14
1218,電子工業,3029,零壹,twse,2022-12-14
1219,其他電子業,3030,德律,twse,2022-12-14
1220,電子工業,3030,德律,twse,2022-12-14
1221,光電業,3031,佰鴻,twse,2022-12-14
1222,電子工業,3031,佰鴻,twse,2022-12-14
1223,電子工業,3032,偉訓,twse,2022-12-14
1224,電子零組件業,3032,偉訓,twse,2022-12-14
1225,電子工業,3033,威健,twse,2022-12-14
1226,電子通路業,3033,威健,twse,2022-12-14
1227,半導體業,3034,聯詠,twse,2022-12-14
1228,電子工業,3034,聯詠,twse,2022-12-14
1229,半導體業,3035,智原,twse,2022-12-14
1230,電子工業,3035,智原,twse,2022-12-14
1231,電子工業,3036,文曄,twse,2022-12-14
1232,電子通路業,3036,文曄,twse,2022-12-14
1233,電子工業,3036A,文曄甲特,twse,2022-12-14
1234,電子通路業,3036A,文曄甲特,twse,2022-12-14
1235,電子工業,3037,欣興,twse,2022-12-14
1236,電子零組件業,3037,欣興,twse,2022-12-14
1237,光電業,3038,全台,twse,2022-12-14
1238,電子工業,3038,全台,twse,2022-12-14
1239,其他,3040,遠見,twse,2022-12-14
1240,半導體業,3041,揚智,twse,2022-12-14
1241,電子工業,3041,揚智,twse,2022-12-14
1242,電子工業,3042,晶技,twse,2022-12-14
1243,電子零組件業,3042,晶技,twse,2022-12-14
1244,其他電子業,3043,科風,twse,2022-12-14
1245,電子工業,3043,科風,twse,2022-12-14
1246,電子工業,3044,健鼎,twse,2022-12-14
1247,電子零組件業,3044,健鼎,twse,2022-12-14
1248,通信網路業,3045,台灣大,twse,2022-12-14
1249,電子工業,3045,台灣大,twse,2022-12-14
1250,電子工業,3046,建碁,twse,2022-12-14
1251,電腦及週邊設備業,3046,建碁,twse,2022-12-14
1252,通信網路業,3047,訊舟,twse,2022-12-14
1253,電子工業,3047,訊舟,twse,2022-12-14
1254,電子工業,3048,益登,twse,2022-12-14
1255,電子通路業,3048,益登,twse,2022-12-14
1256,光電業,3049,和鑫,twse,2022-12-14
1257,電子工業,3049,和鑫,twse,2022-12-14
1258,光電業,3050,鈺德,twse,2022-12-14
1259,電子工業,3050,鈺德,twse,2022-12-14
1260,光電業,3051,力特,twse,2022-12-14
1261,電子工業,3051,力特,twse,2022-12-14
1262,建材營造,3052,夆典,twse,2022-12-14
1263,其他電子業,3053,鼎營,twse,2022-12-14
1264,電子工業,3053,鼎營,twse,2022-12-14
1265,半導體業,3054,立萬利,twse,2022-12-14
1266,電子工業,3054,立萬利,twse,2022-12-14
1267,電子工業,3055,蔚華科,twse,2022-12-14
1268,電子通路業,3055,蔚華科,twse,2022-12-14
1269,建材營造,3056,總太,twse,2022-12-14
1270,電子工業,3057,喬鼎,twse,2022-12-14
1271,電腦及週邊設備業,3057,喬鼎,twse,2022-12-14
1272,電子工業,3058,立德,twse,2022-12-14
1273,電子零組件業,3058,立德,twse,2022-12-14
1274,光電業,3059,華晶科,twse,2022-12-14
1275,電子工業,3059,華晶科,twse,2022-12-14
1276,電子工業,3060,銘異,twse,2022-12-14
1277,電腦及週邊設備業,3060,銘異,twse,2022-12-14
1278,光電業,3061,璨圓,twse,2022-12-14
1279,電子工業,3061,璨圓,twse,2022-12-14
1280,通信網路業,3062,建漢,twse,2022-12-14
1281,電子工業,3062,建漢,twse,2022-12-14
1282,半導體業,3063,飛信,twse,2022-12-14
1283,電子工業,3063,飛信,twse,2022-12-14
1284,文化創意業,3064,泰偉,tpex,2022-12-14
1285,光電業,3066,李洲,tpex,2022-12-14
1286,其他電子類,3067,全域,tpex,2022-12-14
1287,電腦及週邊設備業,3071,協禧,tpex,2022-12-14
1288,半導體業,3073,天方能源,tpex,2022-12-14
1289,電子零組件業,3078,僑威,tpex,2022-12-14
1290,光電業,3080,威力盟,twse,2022-12-14
1291,電子工業,3080,威力盟,twse,2022-12-14
1292,通信網路業,3081,聯亞,tpex,2022-12-14
1293,文化創意業,3083,網龍,tpex,2022-12-14
1294,電子商務業,3085,新零售,tpex,2022-12-14
1295,文化創意業,3086,華義,tpex,2022-12-14
1296,電腦及週邊設備業,3088,艾訊,tpex,2022-12-14
1297,電子零組件業,3089,億杰,tpex,2022-12-14
1298,電子工業,3090,日電貿,twse,2022-12-14
1299,電子零組件業,3090,日電貿,twse,2022-12-14
1300,電子工業,3092,鴻碩,twse,2022-12-14
1301,電子零組件業,3092,鴻碩,tpex,2021-05-15
1302,電子零組件業,3092,鴻碩,twse,2022-12-14
1303,其他電子類,3093,港建,tpex,2022-12-03
1304,半導體業,3094,聯傑,twse,2022-12-14
1305,電子工業,3094,聯傑,twse,2022-12-14
1306,通信網路業,3095,及成,tpex,2022-12-14
1307,半導體業,3105,穩懋,tpex,2022-12-14
1308,電子零組件業,3114,好德,tpex,2022-12-14
1309,電子零組件業,3115,富榮綱,tpex,2022-12-14
1310,生技醫療業,3118,進階,tpex,2022-12-14
1311,半導體業,3122,笙泉,tpex,2022-12-14
1312,光電業,3128,昇銳,tpex,2022-12-14
1313,資訊服務業,3130,一零四,twse,2022-12-14
1314,電子工業,3130,一零四,twse,2022-12-14
1315,其他電子類,3131,弘塑,tpex,2022-12-14
1316,通信網路業,3138,耀登,twse,2022-12-14
1317,電子工業,3138,耀登,twse,2022-12-14
1318,半導體業,3141,晶宏,tpex,2022-12-14
1319,電子工業,3142,遠茂,twse,2022-12-14
1320,電子零組件業,3144,新揚科,tpex,2021-12-16
1321,資訊服務業,3147,大綜,tpex,2022-12-14
1322,光電業,3149,正達,twse,2022-12-14
1323,電子工業,3149,正達,twse,2022-12-14
1324,通信網路業,3152,璟德,tpex,2022-12-14
1325,電機機械,3162,精確,tpex,2022-12-14
1326,通信網路業,3163,波若威,tpex,2022-12-14
1327,化學生技醫療,3164,景岳,twse,2022-12-14
1328,生技醫療業,3164,景岳,twse,2022-12-14
1329,電機機械,3167,大量,twse,2022-12-14
1330,半導體業,3169,亞信,tpex,2022-12-14
1331,貿易百貨,3171,新洲,tpex,2022-12-14
1332,生技醫療業,3176,基亞,tpex,2022-12-14
1333,電機機械,3178,公準,tpex,2022-12-14
1334,建材營造,3188,鑫龍騰,tpex,2022-12-14
1335,半導體業,3189,景碩,twse,2022-12-14
1336,電子工業,3189,景碩,twse,2022-12-14
1337,電子零組件業,3191,和進,tpex,2022-12-14
1338,電子零組件業,3202,樺晟,tpex,2022-12-14
1339,生技醫療業,3205,佰研,tpex,2022-12-14
1340,電子零組件業,3206,志豐,tpex,2022-12-14
1341,電子零組件業,3207,耀勝,tpex,2022-12-14
1342,電子工業,3209,全科,twse,2022-12-14
1343,電子通路業,3209,全科,twse,2022-12-14
1344,電腦及週邊設備業,3211,順達,tpex,2022-12-14
1345,電腦及週邊設備業,3213,茂訊,tpex,2022-12-14
1346,電子工業,3214,元砷,twse,2022-12-14
1347,電子零組件業,3217,優群,tpex,2022-12-14
1348,生技醫療業,3218,大學光,tpex,2022-12-14
1349,其他電子類,3219,倚強科,tpex,2022-12-14
1350,半導體業,3219,倚強股份,tpex,2021-06-12
1351,通信網路業,3221,台嘉碩,tpex,2022-12-14
1352,電子通路業,3224,三顧,tpex,2022-12-14
1353,電機機械,3226,至寶電,tpex,2022-12-14
1354,半導體業,3227,原相,tpex,2022-12-14
1355,半導體業,3228,金麗科,tpex,2022-12-14
1356,電子工業,3229,晟鈦,twse,2022-12-14
1357,電子零組件業,3229,晟鈦,twse,2022-12-14
1358,光電業,3230,錦明,tpex,2022-12-14
1359,電子工業,3231,緯創,twse,2022-12-14
1360,電腦及週邊設備業,3231,緯創,twse,2022-12-14
1361,電子通路業,3232,昱捷,tpex,2022-12-14
1362,通信網路業,3234,光環,tpex,2022-12-14
1363,電子零組件業,3236,千如,tpex,2022-12-14
1364,觀光事業,3252,海灣,tpex,2022-12-14
1365,半導體業,3257,虹冠電,twse,2022-12-14
1366,電子工業,3257,虹冠電,twse,2022-12-14
1367,半導體業,3259,鑫創,tpex,2022-12-14
1368,半導體業,3260,威剛,tpex,2022-12-14
1369,半導體業,3264,欣銓,tpex,2022-12-14
1370,半導體業,3265,台星科,tpex,2022-12-14
1371,建材營造,3266,昇陽,twse,2022-12-14
1372,半導體業,3268,海德威,tpex,2022-12-14
1373,半導體業,3271,其樂達,twse,2022-12-14
1374,電子工業,3271,其樂達,twse,2022-12-14
1375,電腦及週邊設備業,3272,東碩,tpex,2022-12-14
1376,電子零組件業,3276,宇環,tpex,2022-12-14
1377,其他,3284,太普高,tpex,2022-12-14
1378,其他電子類,3285,微端,tpex,2022-12-14
1379,電腦及週邊設備業,3287,廣寰科,tpex,2022-12-14
1380,電子零組件業,3288,點晶,tpex,2022-12-14
1381,其他電子類,3289,宜特,tpex,2022-12-14
1382,電子零組件業,3290,東浦,tpex,2022-12-14
1383,文化創意業,3293,鈊象,tpex,2022-12-14
1384,電子零組件業,3294,英濟,tpex,2022-12-14
1385,電子工業,3296,勝德,twse,2022-12-14
1386,電子零組件業,3296,勝德,twse,2022-12-14
1387,光電業,3297,杭特,tpex,2022-12-14
1388,其他電子類,3303,岱稜,tpex,2022-12-14
1389,其他電子業,3305,昇貿,twse,2022-12-14
1390,電子工業,3305,昇貿,twse,2022-12-14
1391,通信網路業,3306,鼎天,tpex,2022-12-14
1392,電子工業,3308,聯德,twse,2022-12-14
1393,電子零組件業,3308,聯德,twse,2022-12-14
1394,電子零組件業,3310,佳穎,tpex,2022-12-14
1395,通信網路業,3311,閎暉,twse,2022-12-14
1396,電子工業,3311,閎暉,twse,2022-12-14
1397,電子工業,3312,弘憶股,twse,2022-12-14
1398,電子通路業,3312,弘憶股,twse,2022-12-14
1399,其他,3313,斐成,tpex,2022-12-14
1400,電子零組件業,3313,斐成,tpex,2021-06-12
1401,電子工業,3315,宣昶,twse,2022-12-14
1402,電子通路業,3315,宣昶,twse,2022-12-14
1403,半導體業,3317,尼克森,tpex,2022-12-14
1404,電子工業,3321,同泰,twse,2022-12-14
1405,電子零組件業,3321,同泰,twse,2022-12-14
1406,電子零組件業,3322,建舜電,tpex,2022-12-14
1407,電腦及週邊設備業,3323,加百裕,tpex,2022-12-14
1408,其他電子類,3324,雙鴻,tpex,2022-12-14
1409,電腦及週邊設備業,3325,旭品,tpex,2022-12-14
1410,電子零組件業,3332,幸康,tpex,2022-12-14
1411,電子工業,3338,泰碩,twse,2022-12-14
1412,電子零組件業,3338,泰碩,twse,2022-12-14
1413,光電業,3339,泰谷,tpex,2022-12-14
1414,汽車工業,3346,麗清,twse,2022-12-14
1415,電腦及週邊設備業,3349,寶德,tpex,2022-12-14
1416,電子零組件業,3354,律勝,tpex,2022-12-14
1417,光電業,3356,奇偶,twse,2022-12-14
1418,電子工業,3356,奇偶,twse,2022-12-14
1419,電子零組件業,3357,臺慶科,tpex,2022-12-14
1420,電子通路業,3360,尚立,tpex,2022-12-14
1421,光電業,3362,先進光,tpex,2022-12-14
1422,通信網路業,3363,上詮,tpex,2022-12-14
1423,其他電子業,3367,英華達,twse,2022-12-14
1424,電子工業,3367,英華達,twse,2022-12-14
1425,半導體業,3372,典範,tpex,2022-12-14
1426,其他電子類,3373,熱映,tpex,2022-12-14
1427,半導體業,3374,精材,tpex,2022-12-14
1428,電子工業,3376,新日興,twse,2022-12-14
1429,電子零組件業,3376,新日興,twse,2022-12-14
1430,電機機械,3379,彬台,tpex,2022-12-14
1431,通信網路業,3380,明泰,twse,2022-12-14
1432,電子工業,3380,明泰,twse,2022-12-14
1433,光電業,3383,新世紀,twse,2022-12-14
1434,電子工業,3383,新世紀,twse,2022-12-14
1435,電子零組件業,3388,崇越電,tpex,2022-12-14
1436,電子零組件業,3390,旭軟,tpex,2022-12-14
1437,其他電子類,3402,漢科,tpex,2022-12-14
1438,光電業,3406,玉晶光,twse,2022-12-14
1439,電子工業,3406,玉晶光,twse,2022-12-14
1440,半導體業,3413,京鼎,twse,2022-12-14
1441,電子工業,3413,京鼎,twse,2022-12-14
1442,電子工業,3416,融程電,twse,2022-12-14
1443,電腦及週邊設備業,3416,融程電,twse,2022-12-14
1444,通信網路業,3419,譁裕,twse,2022-12-14
1445,電子工業,3419,譁裕,twse,2022-12-14
1446,電機機械,3426,台興,tpex,2022-12-14
1447,化學工業,3430,奇鈦科,tpex,2022-12-14
1448,電子工業,3432,台端,twse,2022-12-14
1449,電子零組件業,3432,台端,twse,2022-12-14
1450,光電業,3434,哲固,tpex,2022-12-14
1451,光電業,3437,榮創,twse,2022-12-14
1452,電子工業,3437,榮創,twse,2022-12-14
1453,半導體業,3438,類比科,tpex,2022-12-14
1454,光電業,3441,聯一光,tpex,2022-12-14
1455,半導體業,3443,創意,twse,2022-12-14
1456,電子工業,3443,創意,twse,2022-12-14
1457,電子通路業,3444,利機,tpex,2022-12-14
1458,其他電子業,3450,聯鈞,twse,2021-06-01
1459,半導體業,3450,聯鈞,twse,2022-12-14
1460,電子工業,3450,聯鈞,twse,2022-12-14
1461,光電業,3454,晶睿,twse,2022-12-14
1462,電子工業,3454,晶睿,twse,2022-12-14
1463,光電業,3455,由田,tpex,2022-12-14
1464,電子零組件業,3465,進泰電子,tpex,2022-12-14
1465,通信網路業,3466,致振,tpex,2022-12-14
1466,半導體業,3474,華亞科,twse,2022-12-14
1467,電子工業,3474,華亞科,twse,2022-12-14
1468,電腦及週邊設備業,3479,安勤,tpex,2022-12-14
1469,光電業,3481,群創,twse,2022-12-14
1470,電子工業,3481,群創,twse,2022-12-14
1471,電腦及週邊設備業,3483,力致,tpex,2022-12-14
1472,電子零組件業,3484,崧騰,tpex,2022-12-14
1473,建材營造,3489,森寶,tpex,2022-12-14
1474,光電業,3490,單井,tpex,2022-12-14
1475,通信網路業,3491,昇達科,tpex,2022-12-14
1476,電子零組件業,3492,長盛,tpex,2022-12-14
1477,電子工業,3494,誠研,twse,2022-12-14
1478,電腦及週邊設備業,3494,誠研,twse,2022-12-14
1479,其他電子類,3498,陽程,tpex,2022-12-14
1480,通信網路業,3499,環天科,tpex,2022-12-14
1481,電子工業,3501,維熹,twse,2022-12-14
1482,電子零組件業,3501,維熹,twse,2022-12-14
1483,光電業,3504,揚明光,twse,2022-12-14
1484,電子工業,3504,揚明光,twse,2022-12-14
1485,其他電子類,3508,位速,tpex,2022-12-14
1486,電子零組件業,3511,矽瑪,tpex,2022-12-14
1487,建材營造,3512,皇龍,tpex,2022-12-14
1488,電子零組件業,3512,皇龍,tpex,2022-06-03
1489,光電業,3514,昱晶,twse,2022-12-14
1490,電子工業,3514,昱晶,twse,2022-12-14
1491,電子工業,3515,華擎,twse,2022-12-14
1492,電腦及週邊設備業,3515,華擎,twse,2022-12-14
1493,光電業,3516,亞帝歐,tpex,2022-12-14
1494,其他電子業,3518,柏騰,twse,2022-12-14
1495,電子工業,3518,柏騰,twse,2022-12-14
1496,半導體業,3519,綠能,twse,2022-12-14
1497,電子工業,3519,綠能,twse,2022-12-14
1498,電子零組件業,3520,華盈,tpex,2022-12-14
1499,電腦及週邊設備業,3521,鴻翊,tpex,2022-12-14
1500,觀光事業,3522,御頂,tpex,2022-12-14
1501,光電業,3523,迎輝,tpex,2022-12-14
1502,電子零組件業,3526,凡甲,tpex,2022-12-14
1503,半導體業,3527,聚積,tpex,2022-12-14
1504,電子工業,3528,安馳,twse,2022-12-14
1505,電子通路業,3528,安馳,twse,2022-12-14
1506,半導體業,3529,力旺,tpex,2022-12-14
1507,半導體業,3530,晶相光,twse,2022-12-14
1508,電子工業,3530,晶相光,twse,2022-12-14
1509,光電業,3531,先益,tpex,2022-12-14
1510,半導體業,3532,台勝科,twse,2022-12-14
1511,電子工業,3532,台勝科,twse,2022-12-14
1512,電子工業,3533,嘉澤,twse,2022-12-14
1513,電子零組件業,3533,嘉澤,twse,2022-12-14
1514,半導體業,3534,雷凌,twse,2022-12-14
1515,電子工業,3534,雷凌,twse,2022-12-14
1516,光電業,3535,晶彩科,twse,2022-12-14
